residentId,displayName,creditTierAtApplication,householdSize,hasPets,syntheticProfileGroundTruth
RES-00572,Hayden Alvarez,A,2,False,reliable
RES-00573,Avery Yates,A,1,False,reliable
RES-00574,Rowan Dawson,B,3,False,reliable
RES-00575,Skyler Quintero,B,5,False,reliable
RES-00576,Jordan Jensen,B,1,False,reliable
RES-00577,Harper Osei,B,2,True,degrading
RES-00578,Micah Ellis,C,5,False,reliable
RES-00579,Lane Griffin,B,3,False,reliable
RES-00580,Quinn Jensen,C,2,True,reliable
RES-00581,Kai Novak,B,3,False,degrading
RES-00582,Harper Underwood,B,1,False,reliable
RES-00583,Casey Sandoval,A,3,False,reliable
RES-00584,Jamie Zamora,D,4,True,reliable
RES-00585,Alex Sandoval,A,2,True,reliable
RES-00586,Marley Griffin,D,5,False,reliable
RES-00587,Devon Griffin,B,3,False,reliable
RES-00588,Micah Sandoval,B,3,False,reliable
RES-00589,Logan Zamora,C,2,False,reliable
RES-00590,Hayden Reyes,A,3,True,reliable
RES-00591,Micah Dawson,A,2,True,reliable
RES-00592,Skyler Bennett,D,1,True,reliable
RES-00593,Rowan Underwood,B,4,False,reliable
RES-00594,Reese Foster,C,3,True,reliable
RES-00595,Logan Keller,A,1,True,reliable
RES-00596,Jamie Reyes,D,5,True,reliable
RES-00597,Morgan Chen,D,4,True,degrading
RES-00598,Casey Tran,B,2,False,reliable
RES-00599,Payton Osei,C,2,False,degrading
RES-00600,Sasha Reyes,A,4,True,reliable
RES-00601,Sasha Dawson,B,3,True,reliable
RES-00602,Rowan Bennett,A,1,False,reliable
RES-00603,Finley Lamb,C,1,True,degrading
RES-00604,Marley Ibarra,D,2,False,degrading
RES-00605,Elliot Jensen,A,2,False,reliable
RES-00606,Harper Keller,C,2,True,reliable
RES-00607,Jamie Griffin,A,2,True,reliable
RES-00608,Jordan Ellis,B,5,True,reliable
RES-00609,Alex Underwood,D,5,False,reliable
RES-00610,Skyler Ellis,B,3,False,degrading
RES-00611,Jordan Park,C,3,False,reliable
RES-00612,Alex Hayes,A,3,False,reliable
RES-00613,Hayden Jensen,D,5,True,occasionally_late
RES-00614,Kai Alvarez,C,3,False,reliable
RES-00615,Noel Lamb,A,3,False,reliable
RES-00616,Riley Whitfield,C,3,False,reliable
RES-00617,Emerson Yates,C,4,False,reliable
RES-00618,Kai Jensen,B,1,False,reliable
RES-00619,Payton Park,C,1,True,reliable
RES-00620,Micah Zamora,B,4,True,occasionally_late
RES-00621,Casey Tran,D,3,False,severe
RES-00622,Kai Alvarez,B,3,False,severe
RES-00623,Alex Mercer,B,4,False,reliable
RES-00624,Taylor Jensen,A,2,False,reliable
RES-00625,Morgan Quintero,B,3,False,reliable
RES-00626,Lane Ibarra,C,1,True,reliable
RES-00627,Riley Osei,A,2,True,reliable
RES-00628,Marley Chen,B,5,False,reliable
RES-00629,Noel Foster,B,2,True,reliable
RES-00630,Sasha Yates,C,3,True,reliable
RES-00631,Finley Alvarez,B,2,False,reliable
RES-00632,Finley Ibarra,D,1,False,reliable
RES-00633,Rowan Alvarez,A,3,False,reliable
RES-00634,Rowan Underwood,B,3,True,reliable
RES-00635,Jamie Chen,A,2,False,reliable
RES-00636,Emerson Osei,A,5,True,occasionally_late
RES-00637,Casey Sandoval,A,2,True,occasionally_late
RES-00638,Micah Chen,A,1,False,reliable
RES-00639,Reese Foster,D,3,True,degrading
RES-00640,Rowan Chen,B,2,False,reliable
RES-00641,Emerson Osei,B,3,False,reliable
RES-00642,Hayden Quintero,A,3,True,reliable
RES-00643,Casey Dawson,A,3,True,reliable
RES-00644,Jordan Ibarra,D,2,False,reliable
RES-00645,Casey Reyes,B,3,True,occasionally_late
RES-00646,Elliot Keller,B,5,True,reliable
RES-00647,Devon Yates,B,5,False,reliable
RES-00648,Elliot Alvarez,B,3,True,reliable
RES-00649,Avery Ibarra,B,2,False,degrading
RES-00650,Alex Novak,B,2,False,reliable
RES-00651,Hayden Zamora,D,4,False,reliable
RES-00652,Harper Ibarra,C,2,False,reliable
RES-00653,Skyler Underwood,B,1,False,reliable
RES-00654,Skyler Foster,C,1,True,reliable
RES-00655,Avery Zamora,A,3,True,degrading
RES-00656,Elliot Griffin,B,3,True,reliable
RES-00657,Kendall Griffin,D,1,True,reliable
RES-00658,Lane Jensen,D,2,False,reliable
RES-00659,Jordan Ibarra,B,3,True,reliable
RES-00660,Skyler Reyes,C,3,True,degrading
RES-00661,Riley Bennett,B,1,True,reliable
RES-00662,Harper Sandoval,B,2,False,severe
RES-00663,Skyler Quintero,B,5,False,reliable
RES-00664,Casey Keller,B,3,False,reliable
RES-00665,Skyler Osei,D,1,True,degrading
RES-00666,Logan Vargas,B,3,False,reliable
RES-00667,Sasha Griffin,B,3,True,reliable
RES-00668,Hayden Whitfield,C,4,False,reliable
RES-00669,Elliot Griffin,B,2,False,occasionally_late
RES-00670,Marley Underwood,C,3,False,reliable
RES-00671,Riley Park,C,5,False,reliable
RES-00672,Kendall Whitfield,B,2,True,reliable
RES-00673,Skyler Yates,D,2,False,severe
RES-00674,Micah Whitfield,D,2,True,reliable
RES-00675,Logan Griffin,B,4,True,occasionally_late
RES-00676,Jamie Mercer,D,2,False,reliable
RES-00677,Emerson Dawson,A,1,False,reliable
RES-00678,Lane Ibarra,C,4,False,reliable
RES-00679,Morgan Reyes,A,5,True,reliable
RES-00680,Reese Sandoval,C,2,False,reliable
RES-00681,Rowan Griffin,C,4,True,reliable
RES-00682,Hayden Foster,B,3,True,reliable
RES-00683,Harper Quintero,D,4,False,occasionally_late
RES-00684,Finley Underwood,D,4,True,reliable
RES-00685,Avery Osei,C,3,False,reliable
RES-00686,Quinn Foster,A,2,False,reliable
RES-00687,Marley Quintero,C,1,True,reliable
RES-00688,Skyler Hayes,A,3,True,reliable
RES-00689,Finley Osei,A,1,False,reliable
RES-00690,Micah Park,A,3,True,reliable
RES-00691,Emerson Ellis,B,1,False,reliable
RES-00692,Morgan Novak,B,5,True,reliable
RES-00693,Rowan Hayes,B,1,False,reliable
RES-00694,Kendall Vargas,B,3,False,reliable
RES-00695,Kendall Mercer,C,2,True,reliable
RES-00696,Logan Griffin,C,3,False,reliable
RES-00697,Devon Zamora,B,1,True,reliable
RES-00698,Noel Whitfield,A,4,False,reliable
RES-00699,Logan Ellis,C,5,False,reliable
RES-00700,Alex Tran,C,2,False,reliable
RES-00701,Logan Jensen,B,2,True,reliable
RES-00702,Finley Sandoval,B,2,False,reliable
RES-00703,Elliot Lamb,B,5,True,occasionally_late
RES-00704,Micah Ellis,D,3,False,reliable
RES-00705,Emerson Dawson,D,5,True,reliable
RES-00706,Devon Hayes,A,2,False,reliable
RES-00707,Marley Bennett,B,2,False,reliable
RES-00708,Reese Ibarra,B,3,False,reliable
RES-00709,Marley Tran,A,5,False,reliable
RES-00710,Micah Keller,A,3,False,reliable
RES-00711,Rowan Chen,A,3,False,reliable
RES-00712,Riley Park,D,5,False,reliable
RES-00713,Jordan Park,B,2,True,occasionally_late
RES-00714,Hayden Vargas,C,5,False,occasionally_late
RES-00715,Finley Alvarez,A,4,False,reliable
RES-00716,Alex Lamb,B,3,False,reliable
RES-00717,Noel Alvarez,B,5,True,reliable
RES-00718,Casey Quintero,A,5,False,reliable
RES-00719,Quinn Osei,B,1,True,reliable
RES-00720,Hayden Lamb,A,2,False,reliable
RES-00721,Micah Jensen,D,3,False,reliable
RES-00722,Devon Dawson,C,5,True,reliable
RES-00723,Noel Keller,A,5,False,reliable
RES-00724,Reese Zamora,B,3,True,reliable
RES-00725,Noel Osei,B,1,False,reliable
RES-00726,Hayden Reyes,A,5,False,reliable
RES-00727,Lane Quintero,B,2,True,reliable
RES-00728,Logan Dawson,C,2,True,reliable
RES-00729,Casey Tran,A,2,False,degrading
RES-00730,Rowan Osei,A,2,True,reliable
RES-00731,Lane Zamora,A,2,True,reliable
RES-00732,Jamie Griffin,A,2,True,reliable
RES-00733,Avery Whitfield,A,3,False,reliable
RES-00734,Riley Vargas,B,2,False,degrading
RES-00735,Jamie Griffin,C,3,False,reliable
RES-00736,Kai Reyes,B,4,False,reliable
RES-00737,Reese Park,B,2,True,reliable
RES-00738,Emerson Dawson,B,3,False,reliable
RES-00739,Reese Lamb,C,2,False,reliable
RES-00740,Riley Chen,A,3,True,reliable
RES-00741,Quinn Ibarra,B,3,False,reliable
RES-00742,Devon Hayes,D,3,False,reliable
RES-00743,Avery Ibarra,C,4,True,reliable
RES-00744,Casey Quintero,D,5,True,reliable
RES-00745,Taylor Osei,C,1,True,reliable
RES-00746,Logan Griffin,B,3,False,reliable
RES-00747,Riley Underwood,A,3,False,degrading
RES-00748,Jordan Ibarra,B,3,False,reliable
RES-00749,Hayden Mercer,C,2,False,reliable
RES-00750,Noel Chen,A,5,False,reliable
RES-00751,Sasha Keller,B,4,False,reliable
RES-00752,Marley Griffin,A,4,True,reliable
RES-00753,Sasha Alvarez,B,3,False,reliable
RES-00754,Kendall Griffin,B,2,False,reliable
RES-00755,Rowan Bennett,A,2,False,reliable
RES-00756,Lane Hayes,D,5,False,occasionally_late
RES-00757,Rowan Alvarez,C,5,False,reliable
RES-00758,Emerson Hayes,C,5,True,reliable
RES-00759,Skyler Osei,D,2,False,reliable
RES-00760,Riley Dawson,A,4,False,reliable
RES-00761,Devon Alvarez,D,2,False,reliable
RES-00762,Rowan Osei,B,2,False,reliable
RES-00763,Alex Reyes,B,3,False,reliable
RES-00764,Elliot Park,B,5,False,reliable
RES-00765,Jamie Underwood,A,4,True,reliable
RES-00766,Harper Ellis,C,1,False,reliable
RES-00767,Micah Lamb,B,3,False,reliable
RES-00768,Finley Jensen,A,4,True,reliable
RES-00769,Skyler Tran,A,2,True,reliable
RES-00770,Rowan Griffin,D,3,False,reliable
RES-00771,Noel Bennett,B,1,False,reliable
RES-00772,Skyler Yates,D,3,True,reliable
RES-00773,Noel Osei,A,2,False,occasionally_late
RES-00774,Noel Tran,B,1,False,degrading
RES-00775,Jordan Vargas,A,1,False,reliable
RES-00776,Sasha Bennett,A,2,True,reliable
RES-00777,Avery Lamb,B,1,False,reliable
RES-00778,Avery Yates,C,2,False,reliable
RES-00779,Sasha Bennett,B,1,False,reliable
RES-00780,Skyler Vargas,B,3,True,degrading
RES-00781,Emerson Underwood,A,2,False,reliable
RES-00782,Marley Lamb,A,2,True,reliable
RES-00783,Kendall Zamora,B,4,False,reliable
RES-00784,Lane Quintero,D,3,True,degrading
RES-00785,Jamie Vargas,C,2,True,reliable
RES-00786,Hayden Ellis,D,1,False,reliable
RES-00787,Devon Dawson,B,4,True,reliable
RES-00788,Noel Zamora,D,2,True,degrading
RES-00789,Payton Reyes,D,2,False,reliable
RES-00790,Noel Foster,A,4,True,degrading
RES-00791,Noel Hayes,B,4,True,reliable
RES-00792,Sasha Sandoval,C,5,False,reliable
RES-00793,Kai Quintero,B,2,False,reliable
RES-00794,Taylor Park,B,4,True,reliable
RES-00795,Emerson Underwood,C,1,False,reliable
RES-00796,Payton Vargas,D,4,False,reliable
RES-00797,Devon Park,A,2,True,occasionally_late
RES-00798,Logan Alvarez,B,1,False,reliable
RES-00799,Hayden Foster,A,3,False,reliable
RES-00800,Avery Lamb,B,2,True,reliable
RES-00801,Avery Reyes,B,5,False,reliable
RES-00802,Skyler Foster,A,4,False,reliable
RES-00803,Devon Jensen,B,3,True,reliable
RES-00804,Noel Vargas,B,3,False,reliable
RES-00805,Micah Foster,D,3,True,reliable
RES-00806,Finley Quintero,B,2,False,reliable
RES-00807,Elliot Vargas,C,2,False,occasionally_late
RES-00808,Emerson Whitfield,C,4,True,reliable
RES-00809,Casey Whitfield,C,3,False,reliable
RES-00810,Morgan Tran,A,1,True,reliable
RES-00811,Noel Keller,B,1,False,reliable
RES-00812,Devon Ellis,A,4,True,reliable
RES-00813,Sasha Hayes,B,3,False,reliable
RES-00814,Hayden Tran,D,2,True,occasionally_late
RES-00815,Kai Ibarra,D,2,False,degrading
RES-00816,Kai Sandoval,B,1,False,reliable
RES-00817,Avery Alvarez,B,3,False,reliable
RES-00818,Jordan Quintero,D,5,False,reliable
RES-00819,Kendall Park,B,2,False,reliable
RES-00820,Casey Chen,B,1,True,reliable
RES-00821,Morgan Sandoval,B,1,False,reliable
RES-00822,Kai Quintero,A,2,False,reliable
RES-00823,Kai Vargas,B,2,False,reliable
RES-00824,Reese Tran,A,2,False,reliable
RES-00825,Payton Hayes,D,3,False,occasionally_late
RES-00826,Jordan Zamora,C,3,False,reliable
RES-00827,Sasha Jensen,B,4,False,reliable
RES-00828,Harper Vargas,B,2,True,reliable
RES-00829,Sasha Zamora,B,3,True,reliable
RES-00830,Casey Ibarra,C,2,True,severe
RES-00831,Kendall Mercer,D,5,False,reliable
RES-00832,Rowan Underwood,C,3,False,reliable
RES-00833,Elliot Jensen,B,5,False,reliable
RES-00834,Lane Mercer,D,3,False,reliable
RES-00835,Quinn Novak,B,2,False,occasionally_late
RES-00836,Rowan Lamb,B,3,False,reliable
RES-00837,Jordan Ibarra,A,1,False,reliable
RES-00838,Harper Reyes,C,2,False,severe
RES-00839,Logan Lamb,C,3,False,reliable
RES-00840,Jordan Chen,D,3,True,occasionally_late
RES-00841,Quinn Dawson,B,2,False,reliable
RES-00842,Devon Foster,C,4,False,reliable
RES-00843,Reese Vargas,A,2,True,occasionally_late
RES-00844,Elliot Tran,B,2,True,reliable
RES-00845,Kendall Ellis,C,3,False,reliable
RES-00846,Casey Lamb,B,1,False,reliable
RES-00847,Reese Griffin,B,3,True,reliable
RES-00848,Marley Mercer,C,2,False,reliable
RES-00849,Taylor Alvarez,A,3,False,reliable
RES-00850,Quinn Chen,B,2,False,severe
RES-00851,Kai Whitfield,A,5,False,reliable
RES-00852,Jamie Keller,C,2,False,reliable
RES-00853,Emerson Chen,D,4,False,reliable
RES-00854,Jordan Alvarez,B,3,False,occasionally_late
RES-00855,Logan Osei,A,3,True,reliable
RES-00856,Micah Jensen,B,3,False,reliable
RES-00857,Kendall Tran,B,2,False,reliable
RES-00858,Finley Osei,C,3,True,reliable
RES-00859,Devon Ellis,D,2,False,reliable
RES-00860,Skyler Vargas,B,3,False,reliable
RES-00861,Harper Griffin,C,1,False,reliable
RES-00862,Riley Foster,C,4,True,reliable
RES-00863,Quinn Griffin,D,4,True,reliable
RES-00864,Avery Ibarra,D,3,False,reliable
RES-00865,Kendall Vargas,B,2,True,reliable
RES-00866,Noel Osei,D,3,False,reliable
RES-00867,Quinn Whitfield,B,1,False,reliable
RES-00868,Casey Griffin,C,3,True,reliable
RES-00869,Logan Zamora,D,4,False,reliable
RES-00870,Taylor Jensen,B,1,True,reliable
RES-00871,Jamie Mercer,B,2,False,reliable
RES-00872,Casey Alvarez,C,2,False,degrading
RES-00873,Sasha Jensen,A,2,False,degrading
RES-00874,Kendall Bennett,A,5,False,reliable
RES-00875,Jamie Bennett,B,2,False,reliable
RES-00876,Marley Ibarra,C,4,True,reliable
RES-00877,Rowan Dawson,D,2,True,reliable
RES-00878,Casey Dawson,B,4,False,reliable
RES-00879,Emerson Sandoval,A,3,True,degrading
RES-00880,Payton Jensen,C,2,False,reliable
RES-00881,Payton Reyes,B,5,False,occasionally_late
RES-00882,Skyler Lamb,A,4,False,reliable
RES-00883,Kendall Underwood,C,3,True,reliable
RES-00884,Noel Reyes,A,3,True,reliable
RES-00885,Jordan Osei,C,5,False,reliable
RES-00886,Morgan Underwood,B,3,True,reliable
RES-00887,Payton Dawson,B,3,False,occasionally_late
RES-00888,Lane Underwood,C,2,False,reliable
RES-00889,Casey Alvarez,B,2,True,reliable
RES-00890,Taylor Yates,B,2,False,degrading
RES-00891,Rowan Whitfield,C,2,False,reliable
RES-00892,Kendall Park,C,5,False,reliable
RES-00893,Elliot Tran,B,2,True,reliable
RES-00894,Elliot Yates,D,2,False,degrading
RES-00895,Sasha Dawson,B,4,False,reliable
RES-00896,Kai Tran,D,3,False,reliable
RES-00897,Reese Bennett,B,3,False,reliable
RES-00898,Kendall Novak,D,3,False,occasionally_late
RES-00899,Morgan Reyes,D,2,False,reliable
RES-00900,Jordan Park,C,3,True,reliable
RES-00901,Taylor Jensen,D,3,False,reliable
RES-00902,Jordan Underwood,B,1,False,reliable
RES-00903,Micah Vargas,B,2,False,degrading
RES-00904,Harper Park,B,2,False,reliable
RES-00905,Morgan Alvarez,A,2,False,reliable
RES-00906,Kai Keller,C,4,False,reliable
RES-00907,Harper Ibarra,B,3,False,reliable
RES-00908,Sasha Sandoval,B,3,False,reliable
RES-00909,Devon Dawson,C,3,False,reliable
RES-00910,Riley Mercer,A,5,True,degrading
RES-00911,Morgan Ellis,B,1,False,reliable
RES-00912,Micah Park,A,2,False,reliable
RES-00913,Payton Park,B,2,True,reliable
RES-00914,Micah Osei,C,4,False,reliable
RES-00915,Kendall Park,B,4,False,reliable
RES-00916,Micah Ellis,C,4,True,reliable
RES-00917,Taylor Dawson,D,3,False,reliable
RES-00918,Payton Lamb,B,3,False,reliable
RES-00919,Elliot Underwood,B,2,True,reliable
RES-00920,Avery Zamora,D,2,False,reliable
RES-00921,Payton Park,D,5,True,reliable
RES-00922,Sasha Whitfield,B,2,False,reliable
RES-00923,Hayden Hayes,A,3,False,degrading
RES-00924,Lane Novak,A,5,True,reliable
RES-00925,Casey Dawson,A,2,True,reliable
RES-00926,Morgan Griffin,B,3,True,reliable
RES-00927,Riley Keller,B,5,False,reliable
RES-00928,Jordan Hayes,B,4,False,reliable
RES-00929,Elliot Osei,B,3,False,reliable
RES-00930,Logan Ellis,B,2,False,degrading
RES-00931,Harper Reyes,B,5,True,reliable
RES-00932,Harper Dawson,C,3,True,reliable
RES-00933,Morgan Tran,C,3,False,reliable
RES-00934,Jordan Ibarra,B,2,False,reliable
RES-00935,Hayden Mercer,A,1,False,reliable
RES-00936,Reese Bennett,D,5,True,reliable
RES-00937,Harper Chen,A,4,True,reliable
RES-00938,Marley Vargas,C,1,True,reliable
RES-00939,Jordan Vargas,D,3,False,reliable
RES-00940,Reese Dawson,B,5,False,reliable
RES-00941,Micah Foster,A,3,True,reliable
RES-00942,Kendall Tran,C,2,True,reliable
RES-00943,Hayden Lamb,A,2,True,reliable
RES-00944,Emerson Vargas,A,3,False,reliable
RES-00945,Rowan Ellis,B,5,True,reliable
RES-00946,Sasha Park,A,5,True,reliable
RES-00947,Taylor Vargas,C,3,False,reliable
RES-00948,Jordan Chen,A,5,True,reliable
RES-00949,Devon Whitfield,A,2,True,reliable
RES-00950,Sasha Griffin,B,2,True,reliable
RES-00951,Lane Vargas,A,3,False,reliable
RES-00952,Finley Tran,A,5,False,reliable
RES-00953,Skyler Alvarez,C,3,True,reliable
RES-00954,Kendall Vargas,D,3,False,reliable
RES-00955,Reese Hayes,B,5,False,reliable
RES-00956,Elliot Bennett,D,2,True,reliable
RES-00957,Finley Keller,A,5,True,reliable
RES-00958,Riley Ellis,B,5,False,reliable
RES-00959,Skyler Zamora,B,2,True,reliable
RES-00960,Kai Reyes,D,5,False,reliable
RES-00961,Kai Griffin,C,4,False,degrading
RES-00962,Logan Reyes,B,3,False,reliable
RES-00963,Micah Zamora,D,1,False,reliable
RES-00964,Jordan Park,B,2,False,occasionally_late
RES-00965,Riley Hayes,B,2,False,degrading
RES-00966,Taylor Griffin,B,3,True,reliable
RES-00967,Alex Lamb,B,4,False,reliable
RES-00968,Morgan Ibarra,D,5,True,reliable
RES-00969,Noel Foster,C,4,True,reliable
RES-00970,Kendall Whitfield,A,5,True,reliable
RES-00971,Finley Lamb,B,5,True,reliable
RES-00972,Taylor Jensen,B,2,False,reliable
RES-00973,Marley Mercer,C,5,True,reliable
RES-00974,Harper Dawson,A,4,False,reliable
RES-00975,Micah Underwood,A,5,False,reliable
RES-00976,Riley Chen,C,3,False,reliable
RES-00977,Rowan Underwood,B,2,False,reliable
RES-00978,Rowan Hayes,C,4,True,reliable
RES-00979,Micah Jensen,A,5,False,reliable
RES-00980,Reese Novak,D,3,True,reliable
RES-00981,Elliot Reyes,B,3,False,reliable
RES-00982,Micah Mercer,B,2,False,reliable
RES-00983,Quinn Chen,D,5,False,occasionally_late
RES-00984,Elliot Keller,B,2,True,reliable
RES-00985,Jordan Jensen,C,3,True,degrading
RES-00986,Hayden Griffin,B,5,True,reliable
RES-00987,Morgan Lamb,C,4,True,reliable
RES-00988,Payton Osei,B,1,False,reliable
RES-00989,Devon Vargas,A,1,False,degrading
RES-00990,Skyler Vargas,C,2,True,degrading
RES-00991,Harper Hayes,A,5,False,reliable
RES-00992,Finley Hayes,B,2,True,reliable
RES-00993,Emerson Zamora,A,1,True,degrading
RES-00994,Marley Keller,B,3,True,reliable
RES-00995,Taylor Hayes,B,5,True,reliable
RES-00996,Rowan Sandoval,B,3,False,reliable
RES-00997,Morgan Vargas,A,2,False,reliable
RES-00998,Marley Whitfield,A,1,False,reliable
RES-00999,Rowan Foster,D,3,False,occasionally_late
RES-01000,Reese Whitfield,D,3,False,reliable
RES-01001,Quinn Ibarra,B,2,False,reliable
RES-01002,Jordan Novak,A,2,False,reliable
RES-01003,Devon Jensen,A,2,False,reliable
RES-01004,Emerson Novak,A,5,True,reliable
RES-01005,Emerson Ellis,B,3,False,reliable
RES-01006,Noel Chen,A,3,True,reliable
RES-01007,Kendall Vargas,B,5,False,reliable
RES-01008,Reese Yates,B,2,False,reliable
RES-01009,Alex Bennett,B,3,False,reliable
RES-01010,Devon Griffin,D,1,True,reliable
RES-01011,Casey Vargas,A,4,True,reliable
RES-01012,Rowan Hayes,A,3,False,reliable
RES-01013,Devon Novak,C,1,True,degrading
RES-01014,Lane Reyes,D,3,False,reliable
RES-01015,Marley Whitfield,A,5,True,reliable
RES-01016,Taylor Hayes,C,3,True,reliable
RES-01017,Casey Whitfield,B,3,True,reliable
RES-01018,Riley Park,A,2,False,reliable
RES-01019,Micah Foster,A,2,False,degrading
RES-01020,Harper Osei,B,1,False,degrading
RES-01021,Marley Griffin,B,1,True,degrading
RES-01022,Alex Griffin,B,4,False,reliable
RES-01023,Skyler Keller,A,2,True,reliable
RES-01024,Marley Ibarra,C,1,False,reliable
RES-01025,Kendall Foster,A,3,True,reliable
RES-01026,Emerson Novak,A,3,False,reliable
RES-01027,Payton Yates,B,4,False,reliable
RES-01028,Emerson Mercer,B,5,False,reliable
RES-01029,Sasha Chen,D,1,True,reliable
RES-01030,Lane Whitfield,B,3,True,reliable
RES-01031,Riley Yates,A,4,True,reliable
RES-01032,Hayden Osei,A,3,True,reliable
RES-01033,Finley Tran,B,2,True,reliable
